:START_ID(Transaction),:END_ID(Terminal),:TYPE
146766,T22,AT_TERMINAL
146767,T181,AT_TERMINAL
146768,T37,AT_TERMINAL
146769,T151,AT_TERMINAL
146770,T25,AT_TERMINAL
146771,T182,AT_TERMINAL
146772,T68,AT_TERMINAL
146773,T142,AT_TERMINAL
146774,T11,AT_TERMINAL
146775,T33,AT_TERMINAL
146776,T86,AT_TERMINAL
146777,T62,AT_TERMINAL
146778,T70,AT_TERMINAL
146779,T100,AT_TERMINAL
146780,T93,AT_TERMINAL
146781,T115,AT_TERMINAL
146782,T154,AT_TERMINAL
146783,T91,AT_TERMINAL
146784,T27,AT_TERMINAL
146785,T148,AT_TERMINAL
146786,T96,AT_TERMINAL
146787,T55,AT_TERMINAL
146788,T37,AT_TERMINAL
146789,T104,AT_TERMINAL
146790,T10,AT_TERMINAL
146791,T54,AT_TERMINAL
146792,T87,AT_TERMINAL
146793,T78,AT_TERMINAL
146794,T23,AT_TERMINAL
146795,T84,AT_TERMINAL
146796,T121,AT_TERMINAL
146797,T42,AT_TERMINAL
146798,T35,AT_TERMINAL
146799,T154,AT_TERMINAL
146800,T146,AT_TERMINAL
146801,T96,AT_TERMINAL
146802,T193,AT_TERMINAL
146803,T175,AT_TERMINAL
146804,T149,AT_TERMINAL
146805,T170,AT_TERMINAL
146806,T106,AT_TERMINAL
146807,T35,AT_TERMINAL
146808,T27,AT_TERMINAL
146809,T30,AT_TERMINAL
146810,T177,AT_TERMINAL
146811,T183,AT_TERMINAL
146812,T97,AT_TERMINAL
146813,T168,AT_TERMINAL
146814,T51,AT_TERMINAL
146815,T64,AT_TERMINAL
146816,T1,AT_TERMINAL
146817,T113,AT_TERMINAL
146818,T43,AT_TERMINAL
146819,T6,AT_TERMINAL
146820,T124,AT_TERMINAL
146821,T5,AT_TERMINAL
146822,T2,AT_TERMINAL
146823,T42,AT_TERMINAL
146824,T58,AT_TERMINAL
146825,T47,AT_TERMINAL
146826,T69,AT_TERMINAL
146827,T14,AT_TERMINAL
146828,T17,AT_TERMINAL
146829,T94,AT_TERMINAL
146830,T39,AT_TERMINAL
146831,T196,AT_TERMINAL
146832,T104,AT_TERMINAL
146833,T99,AT_TERMINAL
146834,T16,AT_TERMINAL
146835,T43,AT_TERMINAL
146836,T2,AT_TERMINAL
146837,T111,AT_TERMINAL
146838,T35,AT_TERMINAL
146839,T161,AT_TERMINAL
146840,T161,AT_TERMINAL
146841,T33,AT_TERMINAL
146842,T101,AT_TERMINAL
146843,T30,AT_TERMINAL
146844,T161,AT_TERMINAL
146845,T103,AT_TERMINAL
146846,T91,AT_TERMINAL
146847,T38,AT_TERMINAL
146848,T168,AT_TERMINAL
146849,T99,AT_TERMINAL
146850,T180,AT_TERMINAL
146851,T115,AT_TERMINAL
146852,T89,AT_TERMINAL
146853,T65,AT_TERMINAL
146854,T135,AT_TERMINAL
146855,T132,AT_TERMINAL
146856,T7,AT_TERMINAL
146857,T42,AT_TERMINAL
146858,T51,AT_TERMINAL
146859,T27,AT_TERMINAL
146860,T180,AT_TERMINAL
146861,T138,AT_TERMINAL
146862,T135,AT_TERMINAL
146863,T58,AT_TERMINAL
146864,T134,AT_TERMINAL
146865,T108,AT_TERMINAL
146866,T66,AT_TERMINAL
146867,T119,AT_TERMINAL
146868,T7,AT_TERMINAL
146869,T54,AT_TERMINAL
146870,T113,AT_TERMINAL
146871,T153,AT_TERMINAL
146872,T137,AT_TERMINAL
146873,T134,AT_TERMINAL
146874,T157,AT_TERMINAL
146875,T180,AT_TERMINAL
146876,T180,AT_TERMINAL
146877,T80,AT_TERMINAL
146878,T157,AT_TERMINAL
146879,T184,AT_TERMINAL
146880,T122,AT_TERMINAL
146881,T25,AT_TERMINAL
146882,T163,AT_TERMINAL
146883,T122,AT_TERMINAL
146884,T169,AT_TERMINAL
146885,T63,AT_TERMINAL
146886,T43,AT_TERMINAL
146887,T189,AT_TERMINAL
146888,T38,AT_TERMINAL
146889,T23,AT_TERMINAL
146890,T7,AT_TERMINAL
146891,T92,AT_TERMINAL
146892,T163,AT_TERMINAL
146893,T24,AT_TERMINAL
146894,T37,AT_TERMINAL
146895,T36,AT_TERMINAL
146896,T20,AT_TERMINAL
146897,T67,AT_TERMINAL
146898,T7,AT_TERMINAL
146899,T31,AT_TERMINAL
146900,T58,AT_TERMINAL
146901,T157,AT_TERMINAL
146902,T119,AT_TERMINAL
146903,T28,AT_TERMINAL
146904,T108,AT_TERMINAL
146905,T121,AT_TERMINAL
146906,T64,AT_TERMINAL
146907,T67,AT_TERMINAL
146908,T9,AT_TERMINAL
146909,T168,AT_TERMINAL
146910,T73,AT_TERMINAL
146911,T37,AT_TERMINAL
146912,T37,AT_TERMINAL
146913,T92,AT_TERMINAL
146914,T58,AT_TERMINAL
146915,T101,AT_TERMINAL
146916,T169,AT_TERMINAL
146917,T153,AT_TERMINAL
146918,T198,AT_TERMINAL
146919,T91,AT_TERMINAL
146920,T33,AT_TERMINAL
146921,T32,AT_TERMINAL
146922,T146,AT_TERMINAL
146923,T58,AT_TERMINAL
146924,T112,AT_TERMINAL
146925,T28,AT_TERMINAL
146926,T102,AT_TERMINAL
146927,T35,AT_TERMINAL
146928,T159,AT_TERMINAL
146929,T123,AT_TERMINAL
146930,T169,AT_TERMINAL
146931,T136,AT_TERMINAL
146932,T12,AT_TERMINAL
146933,T193,AT_TERMINAL
146934,T58,AT_TERMINAL
146935,T100,AT_TERMINAL
146936,T37,AT_TERMINAL
146937,T35,AT_TERMINAL
146938,T1,AT_TERMINAL
146939,T134,AT_TERMINAL
146940,T3,AT_TERMINAL
146941,T110,AT_TERMINAL
146942,T114,AT_TERMINAL
146943,T191,AT_TERMINAL
146944,T62,AT_TERMINAL
146945,T102,AT_TERMINAL
146946,T91,AT_TERMINAL
146947,T135,AT_TERMINAL
146948,T149,AT_TERMINAL
146949,T17,AT_TERMINAL
146950,T25,AT_TERMINAL
146951,T80,AT_TERMINAL
146952,T46,AT_TERMINAL
146953,T14,AT_TERMINAL
146954,T57,AT_TERMINAL
146955,T66,AT_TERMINAL
146956,T65,AT_TERMINAL
146957,T51,AT_TERMINAL
146958,T149,AT_TERMINAL
146959,T66,AT_TERMINAL
146960,T34,AT_TERMINAL
146961,T124,AT_TERMINAL
146962,T64,AT_TERMINAL
146963,T72,AT_TERMINAL
146964,T177,AT_TERMINAL
146965,T59,AT_TERMINAL
146966,T112,AT_TERMINAL
146967,T154,AT_TERMINAL
146968,T25,AT_TERMINAL
146969,T42,AT_TERMINAL
146970,T93,AT_TERMINAL
146971,T147,AT_TERMINAL
146972,T44,AT_TERMINAL
146973,T72,AT_TERMINAL
146974,T74,AT_TERMINAL
146975,T66,AT_TERMINAL
146976,T29,AT_TERMINAL
146977,T111,AT_TERMINAL
146978,T119,AT_TERMINAL
146979,T123,AT_TERMINAL
146980,T133,AT_TERMINAL
146981,T138,AT_TERMINAL
146982,T78,AT_TERMINAL
146983,T147,AT_TERMINAL
146984,T198,AT_TERMINAL
146985,T184,AT_TERMINAL
146986,T35,AT_TERMINAL
146987,T187,AT_TERMINAL
146988,T58,AT_TERMINAL
146989,T151,AT_TERMINAL
146990,T35,AT_TERMINAL
146991,T154,AT_TERMINAL
146992,T169,AT_TERMINAL
146993,T26,AT_TERMINAL
146994,T96,AT_TERMINAL
146995,T44,AT_TERMINAL
146996,T26,AT_TERMINAL
146997,T67,AT_TERMINAL
146998,T15,AT_TERMINAL
146999,T33,AT_TERMINAL
147000,T42,AT_TERMINAL
147001,T11,AT_TERMINAL
147002,T154,AT_TERMINAL
147003,T60,AT_TERMINAL
147004,T95,AT_TERMINAL
147005,T35,AT_TERMINAL
147006,T97,AT_TERMINAL
147007,T110,AT_TERMINAL
147008,T124,AT_TERMINAL
147009,T199,AT_TERMINAL
147010,T117,AT_TERMINAL
147011,T126,AT_TERMINAL
147012,T90,AT_TERMINAL
147013,T31,AT_TERMINAL
147014,T58,AT_TERMINAL
147015,T199,AT_TERMINAL
147016,T68,AT_TERMINAL
147017,T128,AT_TERMINAL
147018,T111,AT_TERMINAL
147019,T3,AT_TERMINAL
147020,T154,AT_TERMINAL
147021,T0,AT_TERMINAL
147022,T152,AT_TERMINAL
147023,T149,AT_TERMINAL
147024,T41,AT_TERMINAL
147025,T163,AT_TERMINAL
147026,T173,AT_TERMINAL
147027,T133,AT_TERMINAL
147028,T4,AT_TERMINAL
147029,T70,AT_TERMINAL
147030,T138,AT_TERMINAL
147031,T38,AT_TERMINAL
147032,T138,AT_TERMINAL
147033,T53,AT_TERMINAL
147034,T96,AT_TERMINAL
147035,T1,AT_TERMINAL
147036,T43,AT_TERMINAL
147037,T10,AT_TERMINAL
147038,T199,AT_TERMINAL
147039,T180,AT_TERMINAL
147040,T193,AT_TERMINAL
147041,T189,AT_TERMINAL
147042,T70,AT_TERMINAL
147043,T31,AT_TERMINAL
147044,T180,AT_TERMINAL
147045,T68,AT_TERMINAL
147046,T91,AT_TERMINAL
147047,T38,AT_TERMINAL
147048,T89,AT_TERMINAL
147049,T31,AT_TERMINAL
147050,T82,AT_TERMINAL
147051,T187,AT_TERMINAL
147052,T33,AT_TERMINAL
147053,T120,AT_TERMINAL
147054,T80,AT_TERMINAL
147055,T46,AT_TERMINAL
147056,T37,AT_TERMINAL
147057,T177,AT_TERMINAL
147058,T184,AT_TERMINAL
147059,T123,AT_TERMINAL
147060,T74,AT_TERMINAL
147061,T48,AT_TERMINAL
147062,T20,AT_TERMINAL
147063,T60,AT_TERMINAL
147064,T24,AT_TERMINAL
147065,T51,AT_TERMINAL
147066,T27,AT_TERMINAL
147067,T79,AT_TERMINAL
147068,T8,AT_TERMINAL
147069,T136,AT_TERMINAL
147070,T176,AT_TERMINAL
147071,T138,AT_TERMINAL
147072,T124,AT_TERMINAL
147073,T152,AT_TERMINAL
147074,T28,AT_TERMINAL
147075,T79,AT_TERMINAL
147076,T82,AT_TERMINAL
147077,T48,AT_TERMINAL
147078,T152,AT_TERMINAL
147079,T127,AT_TERMINAL
147080,T28,AT_TERMINAL
147081,T124,AT_TERMINAL
147082,T193,AT_TERMINAL
147083,T24,AT_TERMINAL
147084,T172,AT_TERMINAL
147085,T194,AT_TERMINAL
147086,T60,AT_TERMINAL
147087,T122,AT_TERMINAL
147088,T134,AT_TERMINAL
147089,T193,AT_TERMINAL
147090,T124,AT_TERMINAL
147091,T163,AT_TERMINAL
147092,T10,AT_TERMINAL
147093,T56,AT_TERMINAL
147094,T136,AT_TERMINAL
147095,T119,AT_TERMINAL
147096,T102,AT_TERMINAL
147097,T171,AT_TERMINAL
147098,T197,AT_TERMINAL
147099,T90,AT_TERMINAL
147100,T58,AT_TERMINAL
147101,T7,AT_TERMINAL
147102,T119,AT_TERMINAL
147103,T175,AT_TERMINAL
147104,T89,AT_TERMINAL
147105,T169,AT_TERMINAL
147106,T151,AT_TERMINAL
147107,T181,AT_TERMINAL
147108,T137,AT_TERMINAL
147109,T90,AT_TERMINAL
147110,T111,AT_TERMINAL
147111,T135,AT_TERMINAL
147112,T179,AT_TERMINAL
147113,T138,AT_TERMINAL
147114,T11,AT_TERMINAL
147115,T161,AT_TERMINAL
147116,T148,AT_TERMINAL
147117,T180,AT_TERMINAL
147118,T130,AT_TERMINAL
147119,T107,AT_TERMINAL
147120,T57,AT_TERMINAL
147121,T80,AT_TERMINAL
147122,T79,AT_TERMINAL
147123,T111,AT_TERMINAL
147124,T157,AT_TERMINAL
147125,T153,AT_TERMINAL
147126,T160,AT_TERMINAL
147127,T153,AT_TERMINAL
147128,T0,AT_TERMINAL
147129,T155,AT_TERMINAL
147130,T26,AT_TERMINAL
147131,T162,AT_TERMINAL
147132,T114,AT_TERMINAL
147133,T193,AT_TERMINAL
147134,T132,AT_TERMINAL
147135,T123,AT_TERMINAL
147136,T68,AT_TERMINAL
147137,T112,AT_TERMINAL
147138,T86,AT_TERMINAL
147139,T169,AT_TERMINAL
147140,T33,AT_TERMINAL
147141,T119,AT_TERMINAL
147142,T43,AT_TERMINAL
147143,T192,AT_TERMINAL
147144,T44,AT_TERMINAL
147145,T93,AT_TERMINAL
147146,T56,AT_TERMINAL
147147,T5,AT_TERMINAL
147148,T132,AT_TERMINAL
147149,T44,AT_TERMINAL
147150,T35,AT_TERMINAL
147151,T179,AT_TERMINAL
147152,T70,AT_TERMINAL
147153,T43,AT_TERMINAL
147154,T65,AT_TERMINAL
147155,T42,AT_TERMINAL
147156,T78,AT_TERMINAL
147157,T106,AT_TERMINAL
147158,T115,AT_TERMINAL
147159,T7,AT_TERMINAL
147160,T122,AT_TERMINAL
147161,T104,AT_TERMINAL
147162,T46,AT_TERMINAL
147163,T115,AT_TERMINAL
147164,T71,AT_TERMINAL
147165,T96,AT_TERMINAL
147166,T29,AT_TERMINAL
147167,T182,AT_TERMINAL
147168,T80,AT_TERMINAL
147169,T90,AT_TERMINAL
147170,T33,AT_TERMINAL
147171,T160,AT_TERMINAL
147172,T6,AT_TERMINAL
147173,T58,AT_TERMINAL
147174,T151,AT_TERMINAL
147175,T94,AT_TERMINAL
147176,T135,AT_TERMINAL
147177,T176,AT_TERMINAL
147178,T62,AT_TERMINAL
147179,T35,AT_TERMINAL
147180,T1,AT_TERMINAL
147181,T152,AT_TERMINAL
147182,T172,AT_TERMINAL
147183,T37,AT_TERMINAL
147184,T130,AT_TERMINAL
147185,T138,AT_TERMINAL
147186,T52,AT_TERMINAL
147187,T93,AT_TERMINAL
147188,T63,AT_TERMINAL
147189,T84,AT_TERMINAL
147190,T110,AT_TERMINAL
147191,T68,AT_TERMINAL
147192,T39,AT_TERMINAL
147193,T5,AT_TERMINAL
147194,T93,AT_TERMINAL
147195,T56,AT_TERMINAL
147196,T135,AT_TERMINAL
147197,T105,AT_TERMINAL
147198,T29,AT_TERMINAL
147199,T20,AT_TERMINAL
147200,T195,AT_TERMINAL
147201,T43,AT_TERMINAL
147202,T194,AT_TERMINAL
147203,T135,AT_TERMINAL
147204,T29,AT_TERMINAL
147205,T20,AT_TERMINAL
147206,T75,AT_TERMINAL
147207,T178,AT_TERMINAL
147208,T180,AT_TERMINAL
147209,T194,AT_TERMINAL
147210,T20,AT_TERMINAL
147211,T80,AT_TERMINAL
147212,T175,AT_TERMINAL
147213,T107,AT_TERMINAL
147214,T37,AT_TERMINAL
147215,T167,AT_TERMINAL
147216,T68,AT_TERMINAL
147217,T152,AT_TERMINAL
147218,T136,AT_TERMINAL
147219,T82,AT_TERMINAL
147220,T79,AT_TERMINAL
147221,T154,AT_TERMINAL
147222,T84,AT_TERMINAL
147223,T199,AT_TERMINAL
147224,T33,AT_TERMINAL
147225,T33,AT_TERMINAL
147226,T96,AT_TERMINAL
147227,T58,AT_TERMINAL
147228,T149,AT_TERMINAL
147229,T186,AT_TERMINAL
147230,T8,AT_TERMINAL
147231,T102,AT_TERMINAL
147232,T68,AT_TERMINAL
147233,T58,AT_TERMINAL
147234,T17,AT_TERMINAL
147235,T187,AT_TERMINAL
147236,T28,AT_TERMINAL
147237,T27,AT_TERMINAL
147238,T107,AT_TERMINAL
147239,T178,AT_TERMINAL
147240,T195,AT_TERMINAL
147241,T99,AT_TERMINAL
147242,T90,AT_TERMINAL
147243,T39,AT_TERMINAL
147244,T17,AT_TERMINAL
147245,T16,AT_TERMINAL
147246,T117,AT_TERMINAL
147247,T105,AT_TERMINAL
147248,T3,AT_TERMINAL
147249,T164,AT_TERMINAL
147250,T4,AT_TERMINAL
147251,T119,AT_TERMINAL
147252,T162,AT_TERMINAL
147253,T35,AT_TERMINAL
147254,T46,AT_TERMINAL
147255,T134,AT_TERMINAL
147256,T36,AT_TERMINAL
147257,T43,AT_TERMINAL
147258,T181,AT_TERMINAL
147259,T147,AT_TERMINAL
147260,T30,AT_TERMINAL
147261,T85,AT_TERMINAL
147262,T121,AT_TERMINAL
147263,T18,AT_TERMINAL
147264,T187,AT_TERMINAL
147265,T11,AT_TERMINAL
147266,T33,AT_TERMINAL
147267,T96,AT_TERMINAL
147268,T153,AT_TERMINAL
147269,T12,AT_TERMINAL
147270,T65,AT_TERMINAL
147271,T55,AT_TERMINAL
147272,T138,AT_TERMINAL
147273,T148,AT_TERMINAL
147274,T180,AT_TERMINAL
147275,T87,AT_TERMINAL
147276,T162,AT_TERMINAL
147277,T137,AT_TERMINAL
147278,T41,AT_TERMINAL
147279,T11,AT_TERMINAL
147280,T33,AT_TERMINAL
147281,T42,AT_TERMINAL
147282,T168,AT_TERMINAL
147283,T180,AT_TERMINAL
147284,T43,AT_TERMINAL
147285,T135,AT_TERMINAL
147286,T73,AT_TERMINAL
147287,T77,AT_TERMINAL
147288,T82,AT_TERMINAL
147289,T149,AT_TERMINAL
147290,T17,AT_TERMINAL
147291,T45,AT_TERMINAL
147292,T37,AT_TERMINAL
147293,T190,AT_TERMINAL
147294,T16,AT_TERMINAL
147295,T183,AT_TERMINAL
147296,T54,AT_TERMINAL
147297,T37,AT_TERMINAL
147298,T135,AT_TERMINAL
147299,T60,AT_TERMINAL
147300,T57,AT_TERMINAL
147301,T70,AT_TERMINAL
147302,T161,AT_TERMINAL
147303,T37,AT_TERMINAL
147304,T93,AT_TERMINAL
147305,T199,AT_TERMINAL
147306,T46,AT_TERMINAL
147307,T99,AT_TERMINAL
147308,T144,AT_TERMINAL
147309,T115,AT_TERMINAL
147310,T34,AT_TERMINAL
147311,T67,AT_TERMINAL
147312,T33,AT_TERMINAL
147313,T37,AT_TERMINAL
147314,T181,AT_TERMINAL
147315,T26,AT_TERMINAL
147316,T18,AT_TERMINAL
147317,T152,AT_TERMINAL
147318,T15,AT_TERMINAL
147319,T10,AT_TERMINAL
147320,T134,AT_TERMINAL
147321,T48,AT_TERMINAL
147322,T18,AT_TERMINAL
147323,T93,AT_TERMINAL
147324,T58,AT_TERMINAL
147325,T114,AT_TERMINAL
147326,T115,AT_TERMINAL
147327,T199,AT_TERMINAL
147328,T80,AT_TERMINAL
147329,T104,AT_TERMINAL
147330,T162,AT_TERMINAL
147331,T83,AT_TERMINAL
147332,T172,AT_TERMINAL
147333,T111,AT_TERMINAL
147334,T152,AT_TERMINAL
147335,T80,AT_TERMINAL
147336,T175,AT_TERMINAL
147337,T143,AT_TERMINAL
147338,T33,AT_TERMINAL
147339,T56,AT_TERMINAL
147340,T133,AT_TERMINAL
147341,T58,AT_TERMINAL
147342,T153,AT_TERMINAL
147343,T61,AT_TERMINAL
147344,T33,AT_TERMINAL
147345,T153,AT_TERMINAL
147346,T100,AT_TERMINAL
147347,T151,AT_TERMINAL
147348,T43,AT_TERMINAL
147349,T25,AT_TERMINAL
147350,T8,AT_TERMINAL
147351,T110,AT_TERMINAL
147352,T156,AT_TERMINAL
147353,T170,AT_TERMINAL
147354,T113,AT_TERMINAL
147355,T97,AT_TERMINAL
147356,T2,AT_TERMINAL
147357,T198,AT_TERMINAL
147358,T33,AT_TERMINAL
147359,T110,AT_TERMINAL
147360,T177,AT_TERMINAL
147361,T158,AT_TERMINAL
147362,T55,AT_TERMINAL
147363,T135,AT_TERMINAL
147364,T35,AT_TERMINAL
147365,T96,AT_TERMINAL
147366,T100,AT_TERMINAL
147367,T134,AT_TERMINAL
147368,T0,AT_TERMINAL
147369,T68,AT_TERMINAL
147370,T69,AT_TERMINAL
147371,T15,AT_TERMINAL
147372,T161,AT_TERMINAL
147373,T59,AT_TERMINAL
147374,T91,AT_TERMINAL
147375,T62,AT_TERMINAL
147376,T135,AT_TERMINAL
147377,T38,AT_TERMINAL
147378,T193,AT_TERMINAL
147379,T172,AT_TERMINAL
147380,T54,AT_TERMINAL
147381,T107,AT_TERMINAL
147382,T173,AT_TERMINAL
147383,T17,AT_TERMINAL
147384,T193,AT_TERMINAL
147385,T27,AT_TERMINAL
147386,T81,AT_TERMINAL
147387,T134,AT_TERMINAL
147388,T35,AT_TERMINAL
147389,T188,AT_TERMINAL
147390,T128,AT_TERMINAL
147391,T35,AT_TERMINAL
147392,T170,AT_TERMINAL
147393,T17,AT_TERMINAL
147394,T119,AT_TERMINAL
147395,T24,AT_TERMINAL
147396,T28,AT_TERMINAL
147397,T71,AT_TERMINAL
147398,T66,AT_TERMINAL
147399,T66,AT_TERMINAL
147400,T65,AT_TERMINAL
147401,T27,AT_TERMINAL
147402,T190,AT_TERMINAL
147403,T37,AT_TERMINAL
147404,T187,AT_TERMINAL
147405,T169,AT_TERMINAL
147406,T130,AT_TERMINAL
147407,T147,AT_TERMINAL
147408,T64,AT_TERMINAL
147409,T196,AT_TERMINAL
147410,T177,AT_TERMINAL
147411,T154,AT_TERMINAL
147412,T180,AT_TERMINAL
147413,T26,AT_TERMINAL
147414,T94,AT_TERMINAL
147415,T50,AT_TERMINAL
147416,T99,AT_TERMINAL
147417,T65,AT_TERMINAL
147418,T138,AT_TERMINAL
147419,T161,AT_TERMINAL
147420,T186,AT_TERMINAL
147421,T103,AT_TERMINAL
147422,T25,AT_TERMINAL
147423,T151,AT_TERMINAL
147424,T12,AT_TERMINAL
147425,T102,AT_TERMINAL
147426,T139,AT_TERMINAL
147427,T157,AT_TERMINAL
147428,T33,AT_TERMINAL
147429,T97,AT_TERMINAL
147430,T193,AT_TERMINAL
147431,T168,AT_TERMINAL
147432,T184,AT_TERMINAL
147433,T95,AT_TERMINAL
147434,T70,AT_TERMINAL
147435,T41,AT_TERMINAL
147436,T136,AT_TERMINAL
147437,T81,AT_TERMINAL
147438,T125,AT_TERMINAL
147439,T33,AT_TERMINAL
147440,T161,AT_TERMINAL
147441,T180,AT_TERMINAL
147442,T79,AT_TERMINAL
147443,T16,AT_TERMINAL
147444,T163,AT_TERMINAL
147445,T161,AT_TERMINAL
147446,T164,AT_TERMINAL
147447,T184,AT_TERMINAL
147448,T41,AT_TERMINAL
147449,T183,AT_TERMINAL
147450,T148,AT_TERMINAL
147451,T160,AT_TERMINAL
147452,T138,AT_TERMINAL
147453,T16,AT_TERMINAL
147454,T117,AT_TERMINAL
147455,T152,AT_TERMINAL
147456,T155,AT_TERMINAL
147457,T135,AT_TERMINAL
147458,T29,AT_TERMINAL
147459,T18,AT_TERMINAL
147460,T27,AT_TERMINAL
147461,T89,AT_TERMINAL
147462,T87,AT_TERMINAL
147463,T159,AT_TERMINAL
147464,T17,AT_TERMINAL
147465,T151,AT_TERMINAL
147466,T55,AT_TERMINAL
147467,T79,AT_TERMINAL
147468,T88,AT_TERMINAL
147469,T77,AT_TERMINAL
147470,T11,AT_TERMINAL
147471,T2,AT_TERMINAL
147472,T160,AT_TERMINAL
147473,T186,AT_TERMINAL
147474,T25,AT_TERMINAL
147475,T75,AT_TERMINAL
147476,T93,AT_TERMINAL
147477,T85,AT_TERMINAL
147478,T102,AT_TERMINAL
147479,T54,AT_TERMINAL
147480,T17,AT_TERMINAL
147481,T43,AT_TERMINAL
147482,T59,AT_TERMINAL
147483,T132,AT_TERMINAL
147484,T54,AT_TERMINAL
147485,T42,AT_TERMINAL
147486,T38,AT_TERMINAL
147487,T107,AT_TERMINAL
147488,T153,AT_TERMINAL
147489,T69,AT_TERMINAL
147490,T101,AT_TERMINAL
147491,T44,AT_TERMINAL
147492,T42,AT_TERMINAL
147493,T149,AT_TERMINAL
147494,T146,AT_TERMINAL
147495,T59,AT_TERMINAL
147496,T41,AT_TERMINAL
147497,T151,AT_TERMINAL
147498,T88,AT_TERMINAL
147499,T153,AT_TERMINAL
147500,T176,AT_TERMINAL
147501,T97,AT_TERMINAL
147502,T197,AT_TERMINAL
147503,T129,AT_TERMINAL
147504,T20,AT_TERMINAL
147505,T70,AT_TERMINAL
147506,T27,AT_TERMINAL
147507,T41,AT_TERMINAL
147508,T102,AT_TERMINAL
147509,T58,AT_TERMINAL
147510,T151,AT_TERMINAL
147511,T7,AT_TERMINAL
147512,T103,AT_TERMINAL
147513,T51,AT_TERMINAL
147514,T80,AT_TERMINAL
147515,T139,AT_TERMINAL
147516,T101,AT_TERMINAL
147517,T41,AT_TERMINAL
147518,T135,AT_TERMINAL
147519,T155,AT_TERMINAL
147520,T164,AT_TERMINAL
147521,T121,AT_TERMINAL
147522,T148,AT_TERMINAL
147523,T67,AT_TERMINAL
147524,T93,AT_TERMINAL
147525,T59,AT_TERMINAL
147526,T88,AT_TERMINAL
147527,T184,AT_TERMINAL
147528,T80,AT_TERMINAL
147529,T28,AT_TERMINAL
147530,T193,AT_TERMINAL
147531,T181,AT_TERMINAL
147532,T169,AT_TERMINAL
147533,T121,AT_TERMINAL
147534,T190,AT_TERMINAL
147535,T122,AT_TERMINAL
147536,T74,AT_TERMINAL
147537,T102,AT_TERMINAL
147538,T87,AT_TERMINAL
147539,T44,AT_TERMINAL
147540,T43,AT_TERMINAL
147541,T152,AT_TERMINAL
147542,T12,AT_TERMINAL
147543,T97,AT_TERMINAL
147544,T63,AT_TERMINAL
147545,T103,AT_TERMINAL
147546,T85,AT_TERMINAL
147547,T37,AT_TERMINAL
147548,T102,AT_TERMINAL
147549,T59,AT_TERMINAL
147550,T65,AT_TERMINAL
147551,T130,AT_TERMINAL
147552,T143,AT_TERMINAL
147553,T102,AT_TERMINAL
147554,T174,AT_TERMINAL
147555,T33,AT_TERMINAL
147556,T104,AT_TERMINAL
147557,T22,AT_TERMINAL
147558,T24,AT_TERMINAL
147559,T181,AT_TERMINAL
147560,T83,AT_TERMINAL
147561,T17,AT_TERMINAL
147562,T79,AT_TERMINAL
147563,T111,AT_TERMINAL
147564,T79,AT_TERMINAL
147565,T67,AT_TERMINAL
147566,T56,AT_TERMINAL
147567,T130,AT_TERMINAL
147568,T107,AT_TERMINAL
147569,T122,AT_TERMINAL
147570,T35,AT_TERMINAL
147571,T142,AT_TERMINAL
147572,T99,AT_TERMINAL
147573,T128,AT_TERMINAL
147574,T198,AT_TERMINAL
147575,T118,AT_TERMINAL
147576,T67,AT_TERMINAL
147577,T35,AT_TERMINAL
147578,T33,AT_TERMINAL
147579,T193,AT_TERMINAL
147580,T89,AT_TERMINAL
147581,T91,AT_TERMINAL
147582,T40,AT_TERMINAL
147583,T99,AT_TERMINAL
147584,T37,AT_TERMINAL
147585,T27,AT_TERMINAL
147586,T70,AT_TERMINAL
147587,T7,AT_TERMINAL
147588,T160,AT_TERMINAL
147589,T134,AT_TERMINAL
147590,T160,AT_TERMINAL
147591,T44,AT_TERMINAL
147592,T74,AT_TERMINAL
147593,T11,AT_TERMINAL
147594,T125,AT_TERMINAL
147595,T47,AT_TERMINAL
147596,T116,AT_TERMINAL
147597,T183,AT_TERMINAL
147598,T135,AT_TERMINAL
147599,T196,AT_TERMINAL
147600,T199,AT_TERMINAL
147601,T14,AT_TERMINAL
147602,T25,AT_TERMINAL
147603,T66,AT_TERMINAL
147604,T21,AT_TERMINAL
147605,T33,AT_TERMINAL
147606,T132,AT_TERMINAL
147607,T174,AT_TERMINAL
147608,T172,AT_TERMINAL
147609,T79,AT_TERMINAL
147610,T183,AT_TERMINAL
147611,T2,AT_TERMINAL
147612,T199,AT_TERMINAL
147613,T129,AT_TERMINAL
147614,T43,AT_TERMINAL
147615,T37,AT_TERMINAL
147616,T163,AT_TERMINAL
147617,T111,AT_TERMINAL
147618,T25,AT_TERMINAL
147619,T96,AT_TERMINAL
147620,T49,AT_TERMINAL
147621,T61,AT_TERMINAL
147622,T1,AT_TERMINAL
147623,T185,AT_TERMINAL
147624,T138,AT_TERMINAL
147625,T78,AT_TERMINAL
147626,T154,AT_TERMINAL
147627,T160,AT_TERMINAL
147628,T91,AT_TERMINAL
147629,T96,AT_TERMINAL
147630,T184,AT_TERMINAL
147631,T65,AT_TERMINAL
147632,T18,AT_TERMINAL
147633,T97,AT_TERMINAL
147634,T193,AT_TERMINAL
147635,T102,AT_TERMINAL
147636,T47,AT_TERMINAL
147637,T68,AT_TERMINAL
147638,T88,AT_TERMINAL
